area,statistic,age_category,quantity,State,gender
Moncrieff,Participation rate (%),45-49 years,69.2,Queensland,male
Moncrieff,Total participants,50-54 years,2909.0,Queensland,male
Moncrieff,Eligible participants,50-54 years,3991.0,Queensland,male
Moncrieff,Participation rate (%),50-54 years,72.9,Queensland,male
Moncrieff,Total participants,55-59 years,3119.0,Queensland,male
Moncrieff,Eligible participants,55-59 years,3975.0,Queensland,male
Moncrieff,Participation rate (%),55-59 years,78.5,Queensland,male
Moncrieff,Total participants,60-64 years,3140.0,Queensland,male
Moncrieff,Eligible participants,60-64 years,3797.0,Queensland,male
Moncrieff,Participation rate (%),60-64 years,82.7,Queensland,male
Moncrieff,Total participants,65-69 years,3300.0,Queensland,male
Moncrieff,Eligible participants,65-69 years,3874.0,Queensland,male
Moncrieff,Participation rate (%),65-69 years,85.2,Queensland,male
Moncrieff,Total participants,70-74 years,2964.0,Queensland,male
Moncrieff,Eligible participants,70-74 years,3353.0,Queensland,male
Moncrieff,Participation rate (%),70-74 years,88.4,Queensland,male
Moncrieff,Total participants,75-79 years,2087.0,Queensland,male
Moncrieff,Eligible participants,75-79 years,2351.0,Queensland,male
Moncrieff,Participation rate (%),75-79 years,88.8,Queensland,male
Moncrieff,Total participants,80-84 years,1318.0,Queensland,male
Moncrieff,Eligible participants,80-84 years,1496.0,Queensland,male
Moncrieff,Participation rate (%),80-84 years,88.1,Queensland,male
Moncrieff,Total participants,85 years and over,1085.0,Queensland,male
Moncrieff,Eligible participants,85 years and over,1300.0,Queensland,male
Moncrieff,Participation rate (%),85 years and over,83.5,Queensland,male
Moncrieff,Total participants,Total Males,36693.0,Queensland,male
Moncrieff,Eligible participants,Total Males,50476.0,Queensland,male
Moncrieff,Participation rate (%),Total Males,72.7,Queensland,male
Moreton,Total participants,18-19 years,1052.0,Queensland,male
Moreton,Eligible participants,18-19 years,1417.0,Queensland,male
Moreton,Participation rate (%),18-19 years,74.2,Queensland,male
Moreton,Total participants,20-24 years,3341.0,Queensland,male
Moreton,Eligible participants,20-24 years,4759.0,Queensland,male
Moreton,Participation rate (%),20-24 years,70.2,Queensland,male
Moreton,Total participants,25-29 years,3167.0,Queensland,male
Moreton,Eligible participants,25-29 years,4590.0,Queensland,male
Moreton,Participation rate (%),25-29 years,69.0,Queensland,male
Moreton,Total participants,30-34 years,3302.0,Queensland,male
Moreton,Eligible participants,30-34 years,4781.0,Queensland,male
Moreton,Participation rate (%),30-34 years,69.1,Queensland,male
Moreton,Total participants,35-39 years,3258.0,Queensland,male
Moreton,Eligible participants,35-39 years,4567.0,Queensland,male
Moreton,Participation rate (%),35-39 years,71.3,Queensland,male
Moreton,Total participants,40-44 years,3152.0,Queensland,male
Moreton,Eligible participants,40-44 years,4218.0,Queensland,male
Moreton,Participation rate (%),40-44 years,74.7,Queensland,male
Moreton,Total participants,45-49 years,3235.0,Queensland,male
Moreton,Eligible participants,45-49 years,4205.0,Queensland,male
Moreton,Participation rate (%),45-49 years,76.9,Queensland,male
Moreton,Total participants,50-54 years,2996.0,Queensland,male
Moreton,Eligible participants,50-54 years,3773.0,Queensland,male
Moreton,Participation rate (%),50-54 years,79.4,Queensland,male
Moreton,Total participants,55-59 years,3105.0,Queensland,male
Moreton,Eligible participants,55-59 years,3751.0,Queensland,male
Moreton,Participation rate (%),55-59 years,82.8,Queensland,male
Moreton,Total participants,60-64 years,2735.0,Queensland,male
Moreton,Eligible participants,60-64 years,3211.0,Queensland,male
Moreton,Participation rate (%),60-64 years,85.2,Queensland,male
Moreton,Total participants,65-69 years,2494.0,Queensland,male
Moreton,Eligible participants,65-69 years,2884.0,Queensland,male
Moreton,Participation rate (%),65-69 years,86.5,Queensland,male
Moreton,Total participants,70-74 years,2034.0,Queensland,male
Moreton,Eligible participants,70-74 years,2292.0,Queensland,male
Moreton,Participation rate (%),70-74 years,88.7,Queensland,male
Moreton,Total participants,75-79 years,1383.0,Queensland,male
Moreton,Eligible participants,75-79 years,1550.0,Queensland,male
Moreton,Participation rate (%),75-79 years,89.2,Queensland,male
Moreton,Total participants,80-84 years,861.0,Queensland,male
Moreton,Eligible participants,80-84 years,973.0,Queensland,male
Moreton,Participation rate (%),80-84 years,88.5,Queensland,male
Moreton,Total participants,85 years and over,820.0,Queensland,male
Moreton,Eligible participants,85 years and over,969.0,Queensland,male
Moreton,Participation rate (%),85 years and over,84.6,Queensland,male
Moreton,Total participants,Total Males,36935.0,Queensland,male
Moreton,Eligible participants,Total Males,47940.0,Queensland,male
Moreton,Participation rate (%),Total Males,77.0,Queensland,male
Oxley,Total participants,18-19 years,1051.0,Queensland,male
Oxley,Eligible participants,18-19 years,1467.0,Queensland,male
Oxley,Participation rate (%),18-19 years,71.6,Queensland,male
Oxley,Total participants,20-24 years,2963.0,Queensland,male
Oxley,Eligible participants,20-24 years,4527.0,Queensland,male
Oxley,Participation rate (%),20-24 years,65.5,Queensland,male
Oxley,Total participants,25-29 years,2864.0,Queensland,male
Oxley,Eligible participants,25-29 years,4330.0,Queensland,male
Oxley,Participation rate (%),25-29 years,66.1,Queensland,male
Oxley,Total participants,30-34 years,2986.0,Queensland,male
Oxley,Eligible participants,30-34 years,4435.0,Queensland,male
Oxley,Participation rate (%),30-34 years,67.3,Queensland,male
Oxley,Total participants,35-39 years,3120.0,Queensland,male
Oxley,Eligible participants,35-39 years,4611.0,Queensland,male
Oxley,Participation rate (%),35-39 years,67.7,Queensland,male
Oxley,Total participants,40-44 years,3174.0,Queensland,male
Oxley,Eligible participants,40-44 years,4470.0,Queensland,male
Oxley,Participation rate (%),40-44 years,71.0,Queensland,male
Oxley,Total participants,45-49 years,3359.0,Queensland,male
Oxley,Eligible participants,45-49 years,4547.0,Queensland,male
Oxley,Participation rate (%),45-49 years,73.9,Queensland,male
Oxley,Total participants,50-54 years,3145.0,Queensland,male
Oxley,Eligible participants,50-54 years,4158.0,Queensland,male
Oxley,Participation rate (%),50-54 years,75.6,Queensland,male
Oxley,Total participants,55-59 years,3088.0,Queensland,male
Oxley,Eligible participants,55-59 years,3937.0,Queensland,male
Oxley,Participation rate (%),55-59 years,78.4,Queensland,male
Oxley,Total participants,60-64 years,2674.0,Queensland,male
Oxley,Eligible participants,60-64 years,3224.0,Queensland,male
Oxley,Participation rate (%),60-64 years,82.9,Queensland,male
Oxley,Total participants,65-69 years,2327.0,Queensland,male
Oxley,Eligible participants,65-69 years,2677.0,Queensland,male
Oxley,Participation rate (%),65-69 years,86.9,Queensland,male
Oxley,Total participants,70-74 years,1810.0,Queensland,male
Oxley,Eligible participants,70-74 years,2061.0,Queensland,male
Oxley,Participation rate (%),70-74 years,87.8,Queensland,male
Oxley,Total participants,75-79 years,1089.0,Queensland,male
Oxley,Eligible participants,75-79 years,1273.0,Queensland,male
Oxley,Participation rate (%),75-79 years,85.5,Queensland,male
Oxley,Total participants,80-84 years,603.0,Queensland,male
Oxley,Eligible participants,80-84 years,713.0,Queensland,male
Oxley,Participation rate (%),80-84 years,84.6,Queensland,male
Oxley,Total participants,85 years and over,509.0,Queensland,male
Oxley,Eligible participants,85 years and over,639.0,Queensland,male
Oxley,Participation rate (%),85 years and over,79.7,Queensland,male
Oxley,Total participants,Total Males,34762.0,Queensland,male
Oxley,Eligible participants,Total Males,47069.0,Queensland,male
Oxley,Participation rate (%),Total Males,73.9,Queensland,male
Petrie,Total participants,18-19 years,935.0,Queensland,male
Petrie,Eligible participants,18-19 years,1333.0,Queensland,male
Petrie,Participation rate (%),18-19 years,70.1,Queensland,male
Petrie,Total participants,20-24 years,2637.0,Queensland,male
Petrie,Eligible participants,20-24 years,4162.0,Queensland,male
Petrie,Participation rate (%),20-24 years,63.4,Queensland,male
Petrie,Total participants,25-29 years,2597.0,Queensland,male
Petrie,Eligible participants,25-29 years,4075.0,Queensland,male
Petrie,Participation rate (%),25-29 years,63.7,Queensland,male
Petrie,Total participants,30-34 years,2952.0,Queensland,male
Petrie,Eligible participants,30-34 years,4376.0,Queensland,male
Petrie,Participation rate (%),30-34 years,67.5,Queensland,male
Petrie,Total participants,35-39 years,3129.0,Queensland,male
Petrie,Eligible participants,35-39 years,4626.0,Queensland,male
Petrie,Participation rate (%),35-39 years,67.6,Queensland,male
Petrie,Total participants,40-44 years,3238.0,Queensland,male
Petrie,Eligible participants,40-44 years,4523.0,Queensland,male
Petrie,Participation rate (%),40-44 years,71.6,Queensland,male
Petrie,Total participants,45-49 years,3481.0,Queensland,male
Petrie,Eligible participants,45-49 years,4661.0,Queensland,male
Petrie,Participation rate (%),45-49 years,74.7,Queensland,male
Petrie,Total participants,50-54 years,3287.0,Queensland,male
Petrie,Eligible participants,50-54 years,4138.0,Queensland,male
Petrie,Participation rate (%),50-54 years,79.4,Queensland,male
Petrie,Total participants,55-59 years,3331.0,Queensland,male
Petrie,Eligible participants,55-59 years,4082.0,Queensland,male
Petrie,Participation rate (%),55-59 years,81.6,Queensland,male
Petrie,Total participants,60-64 years,3181.0,Queensland,male
Petrie,Eligible participants,60-64 years,3702.0,Queensland,male
Petrie,Participation rate (%),60-64 years,85.9,Queensland,male
Petrie,Total participants,65-69 years,3294.0,Queensland,male
Petrie,Eligible participants,65-69 years,3710.0,Queensland,male
Petrie,Participation rate (%),65-69 years,88.8,Queensland,male
Petrie,Total participants,70-74 years,2823.0,Queensland,male
Petrie,Eligible participants,70-74 years,3117.0,Queensland,male
Petrie,Participation rate (%),70-74 years,90.6,Queensland,male
Petrie,Total participants,75-79 years,1926.0,Queensland,male
Petrie,Eligible participants,75-79 years,2130.0,Queensland,male
Petrie,Participation rate (%),75-79 years,90.4,Queensland,male
Petrie,Total participants,80-84 years,1248.0,Queensland,male
Petrie,Eligible participants,80-84 years,1411.0,Queensland,male
Petrie,Participation rate (%),80-84 years,88.4,Queensland,male
Petrie,Total participants,85 years and over,1054.0,Queensland,male
Petrie,Eligible participants,85 years and over,1259.0,Queensland,male
Petrie,Participation rate (%),85 years and over,83.7,Queensland,male
Petrie,Total participants,Total Males,39113.0,Queensland,male
Petrie,Eligible participants,Total Males,51305.0,Queensland,male
Petrie,Participation rate (%),Total Males,76.2,Queensland,male
Rankin,Total participants,18-19 years,1014.0,Queensland,male
Rankin,Eligible participants,18-19 years,1435.0,Queensland,male
Rankin,Participation rate (%),18-19 years,70.7,Queensland,male
Rankin,Total participants,20-24 years,2933.0,Queensland,male
Rankin,Eligible participants,20-24 years,4708.0,Queensland,male
Rankin,Participation rate (%),20-24 years,62.3,Queensland,male
Rankin,Total participants,25-29 years,2868.0,Queensland,male
Rankin,Eligible participants,25-29 years,4661.0,Queensland,male
Rankin,Participation rate (%),25-29 years,61.5,Queensland,male
Rankin,Total participants,30-34 years,3189.0,Queensland,male
Rankin,Eligible participants,30-34 years,5007.0,Queensland,male
Rankin,Participation rate (%),30-34 years,63.7,Queensland,male
Rankin,Total participants,35-39 years,3265.0,Queensland,male
Rankin,Eligible participants,35-39 years,5106.0,Queensland,male
Rankin,Participation rate (%),35-39 years,63.9,Queensland,male
Rankin,Total participants,40-44 years,3109.0,Queensland,male
Rankin,Eligible participants,40-44 years,4549.0,Queensland,male
Rankin,Participation rate (%),40-44 years,68.3,Queensland,male
Rankin,Total participants,45-49 years,3238.0,Queensland,male
Rankin,Eligible participants,45-49 years,4404.0,Queensland,male
Rankin,Participation rate (%),45-49 years,73.5,Queensland,male
Rankin,Total participants,50-54 years,3028.0,Queensland,male
Rankin,Eligible participants,50-54 years,4025.0,Queensland,male
Rankin,Participation rate (%),50-54 years,75.2,Queensland,male
Rankin,Total participants,55-59 years,3204.0,Queensland,male
Rankin,Eligible participants,55-59 years,4021.0,Queensland,male
Rankin,Participation rate (%),55-59 years,79.7,Queensland,male
Rankin,Total participants,60-64 years,3005.0,Queensland,male
Rankin,Eligible participants,60-64 years,3598.0,Queensland,male
Rankin,Participation rate (%),60-64 years,83.5,Queensland,male
Rankin,Total participants,65-69 years,2796.0,Queensland,male
Rankin,Eligible participants,65-69 years,3240.0,Queensland,male
Rankin,Participation rate (%),65-69 years,86.3,Queensland,male
Rankin,Total participants,70-74 years,2137.0,Queensland,male
Rankin,Eligible participants,70-74 years,2425.0,Queensland,male
Rankin,Participation rate (%),70-74 years,88.1,Queensland,male
Rankin,Total participants,75-79 years,1219.0,Queensland,male
Rankin,Eligible participants,75-79 years,1411.0,Queensland,male
Rankin,Participation rate (%),75-79 years,86.4,Queensland,male
Rankin,Total participants,80-84 years,615.0,Queensland,male
Rankin,Eligible participants,80-84 years,724.0,Queensland,male
Rankin,Participation rate (%),80-84 years,84.9,Queensland,male
Rankin,Total participants,85 years and over,427.0,Queensland,male
Rankin,Eligible participants,85 years and over,541.0,Queensland,male
Rankin,Participation rate (%),85 years and over,78.9,Queensland,male
Rankin,Total participants,Total Males,36047.0,Queensland,male
Rankin,Eligible participants,Total Males,49855.0,Queensland,male
Rankin,Participation rate (%),Total Males,72.3,Queensland,male
